Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_389.jpg;0;0.5982478;0;0.06213619;108.759;89.08099;359.5486;86.07584;359.8696
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_452.jpg;0;0.7759917;0;0.07953122;108.7595;89.08796;359.6868;85.90129;359.9185
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_499.jpg;0;0.8671167;0;0.08596908;108.7603;89.09889;359.907;86.08765;359.9661
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_565.jpg;0;1;0;0.1617721;108.7615;89.11429;0.2087442;85.94885;0.009538312
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_631.jpg;0;1;0;0.2233487;108.7628;89.13361;0.5701479;85.9865;0.04902762
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_700.jpg;0;1;0;0.2786048;108.7658;89.16445;1.054075;85.68555;0.03307356
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_767.jpg;0;1;0;0.319923;108.7678;89.18986;1.353405;85.60278;-0.004461608
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_832.jpg;0;1;0;0.3713447;108.769;89.21082;1.295942;85.58356;-0.002193505
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_898.jpg;0;1;0;0.448705;108.7716;89.24394;1.106775;85.63025;-0.0008205995
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_49_966.jpg;0;1;0;0.4996383;108.774;89.27393;1.052814;85.61675;-0.0001889827
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_032.jpg;-3.018247;1;0;0.5664771;108.777;89.30768;1.057854;85.65343;-0.001014716
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_099.jpg;-6.030142;1;0;0.6217812;108.7827;89.35883;1.150898;85.38179;6.630756E-05
/home/ashim/Desktop/udacity_ws/rover_record/IMG/robocam_2017_10_10_14_38_50_166.jpg;-8.944835;1;0;0.6593169;108.7884;89.3999;1.223705;85.02446;0.0006919178
