Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_326.jpg;0;0;0;3.234896;102.4531;175.1294;359.7007;267.9914;0.01752477
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_401.jpg;0;0;0;3.21963;102.4441;174.875;359.5395;267.985;-0.004042485
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_467.jpg;1.473123;0;0;3.208098;102.4382;174.6844;359.4444;268.063;0.01192861
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_528.jpg;4.414369;0;0;3.192394;102.4343;174.4942;359.3691;268.4069;0.08493081
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_598.jpg;7.239647;0;0;3.17896;102.434;174.241;359.3222;269.4214;0.2441449
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_666.jpg;10.39023;0;0;3.164417;102.4393;174.0515;359.3276;270.6422;0.4400696
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_732.jpg;13.38345;0;0;3.142415;102.45;173.8623;359.3948;272.1979;0.6820415
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_790.jpg;10.58769;0;0;3.125797;102.4642;173.6719;359.61;273.754;0.8434671
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_862.jpg;7.718357;0;0;3.108729;102.4902;173.4183;-0.003142828;275.5173;1.027521
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_903.jpg;9.42863;0;0;3.100309;102.506;173.2938;0.1109254;276.4115;1.116963
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_42_963.jpg;12.68649;0;0;3.089327;102.5324;173.1114;0.0963634;278.0906;1.15101
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_029.jpg;15;0;0;3.076774;102.5655;172.9342;359.9162;280.0487;1.152395
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_101.jpg;13.27582;0;0;3.05201;102.6198;172.6982;359.8596;282.5581;1.129622
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_161.jpg;10.32756;0;0;3.038504;102.6665;172.5216;359.933;284.1492;1.087529
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_228.jpg;7.5345;0;0;3.024619;102.7171;172.3465;0.01177295;285.4565;1.051583
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_299.jpg;10.68689;0;0;3.011184;102.791;172.1185;359.9909;287.2519;1.086736
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_365.jpg;13.68533;0;0;2.997856;102.8528;171.9505;359.9865;288.9496;1.168625
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_432.jpg;15;0;0;2.97661;102.9187;171.7852;359.9941;290.9117;1.181804
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_500.jpg;15;0;0;2.958917;103.0153;171.5703;359.9916;293.661;1.150929
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_568.jpg;15;0;0;2.945795;103.0951;171.4139;359.9858;295.7619;1.167905
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_634.jpg;12.00263;0;0;2.92762;103.1788;171.2602;359.9876;297.6842;1.142066
/home/ashim/Desktop/udacity_ws/RoboND-Rover-Project/my_dataset/IMG/robocam_2017_10_14_16_23_43_701.jpg;9.004737;0.1998596;0;2.9191;103.2966;171.059;0.009175185;299.7375;1.098996
